Time,[Mb/s]
2019-12-19T08:43:02.528910,1188.557424
2019-12-19T08:43:03.530723,1206.16348
2019-12-19T08:43:04.532549,1220.003888
2019-12-19T08:43:05.533791,1274.242432
2019-12-19T08:43:06.534777,1217.196168
2019-12-19T08:43:07.536172,1212.076208
2019-12-19T08:43:08.537704,1213.199296
2019-12-19T08:43:09.538877,1290.097792
2019-12-19T08:43:10.541341,1240.913144
2019-12-19T08:43:11.542871,664.306552
